Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Indus,India,1988,827342990,11658518,619986016,1.930781886,3.212740737,Null,Null,Null,Null,85328321483,2.97E+11,26.28263499,338.3478332,2.606882169,93.04564049,0,Null,11346419153,8.054087456,16.66959703,9.383471862,Null,88.5,278.2677831,Null,Null,Null,Null,Null,Null,-0.849802372,10.4244401,4.1688406,326.1080369,1210.760211,16.2070487,0
Indus,India,1989,846039529,12001511,631949226,1.911212937,3.195608257,Null,Null,Null,Null,82416940541,2.96E+11,26.86103691,346.4661342,2.803700885,92.52212921,0,1260000,10589796925,3.509151036,16.39412964,7.074280029,Null,86.4,284.5561599,Null,Null,Null,Null,Null,Null,0.843214756,9.3243083,3.0107378,362.0079051,884.6231884,15.0463109,1
Indus,India,1990,864972221,12355090,643997768,1.888620795,3.16491949,Null,Null,Null,Null,88541705380,3.21E+11,27.3361977,323.9043798,3,92,0,1260000,10537035450,3.240380055,15.57830723,8.971232503,24.7538605,84.3,290.9239642,11.29217637,Null,Null,Null,Null,Null,0.608695652,10.134585,4.4270751,310.6613966,1163.853755,15.6128458,0
Indus,India,1991,883927600,12708725,656068743,1.857031435,3.067929147,21.97489737,14.66614787,63.35895476,7.722,74718445021,2.70E+11,25.14050528,331.5009168,2.837351284,91.93800877,Null,1270000,8622473881,2.699710913,16.79720295,13.87024618,23.05382203,82.4,297.299399,11.99057341,Null,Null,Null,Null,Null,0.133069829,9.6879447,3.6681818,322.9670619,660.7299078,15.336166,0
Indus,India,1992,902957070,13051762,668332705,1.852053631,2.925939944,22.10940243,14.74986476,63.14073247,7.733,77519092505,2.88E+11,27.44020416,336.4658849,2.681581367,91.87863929,0.000111,1270000,8083231410,3.7775771,16.17991953,11.78781704,20.99922475,80.6,303.6997535,13.86929893,Null,Null,Null,Null,Null,-0.197628458,9.7380105,3.6774045,327.8801054,926.4571805,15.3414361,0
Indus,India,1993,922118387,13403076,680606360,1.81979958,2.893348464,22.25348162,14.855335,62.89118338,7.75,75562205488,2.79E+11,22.71641051,339.270114,2.532262905,91.82172869,0.000218,1270000,8253542581,3.093370456,16.79386354,6.326890488,19.77313791,78.9,310.1444533,14.31508563,Null,Null,Null,Null,Null,-0.196310935,10.1583004,3.8671278,315.740448,633.8115942,15.9804348,0
Indus,India,1994,941163767,13764351,692705944,1.762147919,2.835383168,22.42475907,14.95783711,62.61740351,7.645,86793084184,3.27E+11,26.31016656,348.0150663,2.389003234,91.76712732,0.00107,1270000,8880551226,5.933434782,15.52775621,10.24793556,21.45244733,77.3,316.5501589,14.02586957,Null,Null,Null,Null,Null,-0.801054018,10.0225955,4.1530303,316.3768116,807.685112,15.5522398,0
Indus,India,1995,960301044,14135363,704793745,1.729961382,2.797787198,22.65002939,15.09879152,62.25117909,7.608,88116120229,3.60E+11,29.15233715,361.827437,2.251440922,91.71469741,0.0262,2149500,9754464630,4.244302134,18.67909658,10.22488616,17.362189,75.6,322.9867731,15.37984431,Null,Null,Null,Null,Null,0.604743083,9.3730567,3.308498,349.7760211,1076.527009,14.9857049,0
Indus,India,1996,979678458,14516908,716958086,1.71121817,2.783926547,22.83290505,15.26567172,61.90142323,7.558,99007283810,3.93E+11,22.75925318,367.8671926,2.119242724,91.66431195,0.0463,2223000,9904672736,4.628975182,18.54045529,8.977152338,15.78037646,73.8,329.5041548,16.95499611,0.476563722,-0.972584128,-0.111606687,-0.553349972,0.313456208,0.836627141,9.6102108,3.7050725,340.7496706,896.7944664,15.2083663,0
Indus,India,1997,999133762,14907660,729087889,1.677690436,2.750160235,23.08342226,15.47984941,61.43672833,7.61,1.01E+11,4.16E+11,25.69273291,376.3249599,1.992100887,91.61585366,0.0708,2233000,11464883390,5.245908881,17.76325701,7.164252115,16.02383185,72.0,336.0477339,17.93337388,Null,Null,Null,Null,Null,0.496706192,8.6602767,2.8025692,345.6469038,1025.346509,14.0950593,1
Indus,India,1997,999133762,14907660,729087889,1.677690436,2.750160235,23.08342226,15.47984941,61.43672833,7.61,1.01E+11,4.16E+11,25.69273291,376.3249599,1.992100887,91.61585366,0.0708,2233000,11464883390,5.245908881,17.76325701,7.164252115,16.02383185,72.0,336.0477339,17.93337388,Null,Null,Null,Null,Null,0.496706192,8.6602767,2.8025692,345.6469038,1025.346509,14.0950593,1
Indus,India,1998,1018665080,15309490,741180712,1.645018562,2.71727555,23.34564886,15.72499437,60.92935677,7.639,1.02E+11,4.21E+11,24.97536994,378.4158669,1.869730759,91.56921403,0.139,2265000,11920610818,7.981367171,17.17537306,13.23083898,16.69905764,70.2,342.6168795,19.33716689,0.391242564,-1.20082128,-0.114457399,-0.443266034,0.335014313,0.293807642,10.018643,4.0581686,349.5731225,746.9183136,15.6932148,1
Indus,India,1999,1038225823,15722151,753201688,1.608856648,2.680926083,23.66907844,16.05949821,60.27142336,7.617,1.05E+11,4.59E+11,30.95808797,393.0690517,1.75186866,91.52429258,0.273,2263000,13895562461,6.625126022,14.49377429,4.66982038,15.06806936,68.2,349.1959219,21.32106465,Null,Null,Null,Null,Null,-0.495388669,10.7525033,4.623386,287.2345191,732.4888011,16.4837286,1
Indus,India,2000,1057922733,16146527,765227250,1.583981065,2.65589005,24.03535336,16.31991677,59.64472988,7.624,1.01E+11,4.68E+11,25.67731668,394.9840145,1.638269987,91.48099607,0.528,2372000,14287514241,4.312694752,12.79072942,4.00943591,13.27153342,66.3,355.8207625,21.88108421,0.352063388,-1.00120759,-0.187351525,-0.159504071,0.348079592,-0.044795784,10.363834,4.192556,276.7378129,819.0447958,16.1438076,0
Indus,India,2001,1077898575,16496409,776970851,1.522998633,2.773735492,24.3726682,16.77936181,58.84796999,7.653,1.05E+11,4.85E+11,29.90788898,393.44714,1.710740895,91.35036613,0.66,2352700,14600642346,5.260644277,13.28385338,3.779293122,12.71458098,64.3,362.5394189,21.60350249,Null,Null,Null,Null,Null,0.075098814,10.1464427,3.905336,272.9301713,721.7799736,16.0884717,1
Indus,India,2002,1097600380,16955638,787594129,1.358005758,2.972234548,24.8023501,17.26398152,57.93366812,7.753,1.01E+11,5.15E+11,30.25130012,397.3456239,1.779803909,91.22587897,1.54,2387700,14749667252,5.517301374,12.73300523,4.297152039,11.51681153,62.4,369.165906,22.19686104,0.426245898,-1.210664988,-0.189068422,-0.381400049,-0.017395871,-0.480895916,10.5021739,4.247892,297.6350461,725.1528327,16.3585639,1
Indus,India,2002,1097600380,16955638,787594129,1.358005758,2.972234548,24.8023501,17.26398152,57.93366812,7.753,1.01E+11,5.15E+11,30.25130012,397.3456239,1.779803909,91.22587897,1.54,2387700,14749667252,5.517301374,12.73300523,4.297152039,11.51681153,62.4,369.165906,22.19686104,0.426245898,-1.210664988,-0.189068422,-0.381400049,-0.017395871,-0.480895916,10.5021739,4.247892,297.6350461,725.1528327,16.3585639,1
Indus,India,2002,1097600380,16955638,787594129,1.358005758,2.972234548,24.8023501,17.26398152,57.93366812,7.753,1.01E+11,5.15E+11,30.25130012,397.3456239,1.779803909,91.22587897,1.54,2387700,14749667252,5.517301374,12.73300523,4.297152039,11.51681153,62.4,369.165906,22.19686104,0.426245898,-1.210664988,-0.189068422,-0.381400049,-0.017395871,-0.480895916,10.5021739,4.247892,297.6350461,725.1528327,16.3585639,1
Indus,India,2002,1097600380,16955638,787594129,1.358005758,2.972234548,24.8023501,17.26398152,57.93366812,7.753,1.01E+11,5.15E+11,30.25130012,397.3456239,1.779803909,91.22587897,1.54,2387700,14749667252,5.517301374,12.73300523,4.297152039,11.51681153,62.4,369.165906,22.19686104,0.426245898,-1.210664988,-0.189068422,-0.381400049,-0.017395871,-0.480895916,10.5021739,4.247892,297.6350461,725.1528327,16.3585639,1
Indus,India,2002,1097600380,16955638,787594129,1.358005758,2.972234548,24.8023501,17.26398152,57.93366812,7.753,1.01E+11,5.15E+11,30.25130012,397.3456239,1.779803909,91.22587897,1.54,2387700,14749667252,5.517301374,12.73300523,4.297152039,11.51681153,62.4,369.165906,22.19686104,0.426245898,-1.210664988,-0.189068422,-0.381400049,-0.017395871,-0.480895916,10.5021739,4.247892,297.6350461,725.1528327,16.3585639,1
Indus,India,2003,1116803006,17515512,797710051,1.276229437,2.888999353,25.15622098,17.80301469,57.04076433,7.68,1.19E+11,6.08E+11,30.83969994,399.7001752,1.845693889,91.10711126,1.69,2414700,16333986643,5.469570028,11.05786877,3.805858995,12.64144697,60.5,375.6244996,22.35289768,0.454564899,-1.50999701,-0.143909425,-0.38163045,0.120161645,0.181818182,9.819697,3.7432806,319.1541502,889.0737813,15.537747,1
Indus,India,2003,1116803006,17515512,797710051,1.276229437,2.888999353,25.15622098,17.80301469,57.04076433,7.68,1.19E+11,6.08E+11,30.83969994,399.7001752,1.845693889,91.10711126,1.69,2414700,16333986643,5.469570028,11.05786877,3.805858995,12.64144697,60.5,375.6244996,22.35289768,0.454564899,-1.50999701,-0.143909425,-0.38163045,0.120161645,0.181818182,9.819697,3.7432806,319.1541502,889.0737813,15.537747,1
Indus,India,2003,1116803006,17515512,797710051,1.276229437,2.888999353,25.15622098,17.80301469,57.04076433,7.68,1.19E+11,6.08E+11,30.83969994,399.7001752,1.845693889,91.10711126,1.69,2414700,16333986643,5.469570028,11.05786877,3.805858995,12.64144697,60.5,375.6244996,22.35289768,0.454564899,-1.50999701,-0.143909425,-0.38163045,0.120161645,0.181818182,9.819697,3.7432806,319.1541502,889.0737813,15.537747,1
