Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Karnaphuli,Bangladesh,1984,97814960.0,4344775.0,81127736.0,2.0519886,5.1147046,42.696625,21.457539,36.816532,4.991287,6565273600.0,18920833000.0,16.484257,96.20325,5.7674127,93.60321,0.0,133798.81,244336640.0,28.988468,17.98333,9.329715,48.898083,119.1,751.4402,15.336582,-0.44699335,-0.8028874,-0.89294493,-0.92649186,-0.78086907,1.0697675,23.896511,19.803488,0.0,2806.9883,28.675581,0
Karnaphuli,Bangladesh,1985,100253820.0,4660384.0,82713416.0,1.935695,4.9863367,42.557926,21.347818,36.775856,4.938485,7353377000.0,22278373000.0,15.830944,99.25745,5.893382,85.31859,0.0,91300.0,224948220.0,24.25271,17.918522,8.348746,43.9727,115.4,770.1761,16.784285,-0.44683143,-0.7788994,-0.67041785,-0.94496715,-0.81507826,0.046511605,23.977907,20.12907,0.0,2792.5117,28.698837,0
Karnaphuli,Bangladesh,1986,102635570.0,4999402.0,84221730.0,1.8071079,4.8595686,42.67469,21.23976,36.850147,4.710823,7048069000.0,21774008000.0,16.176455,103.81055,5.4854527,93.42867,0.0,113711.5,248797180.0,20.868975,20.195848,7.8820677,46.301903,111.6,788.4733,15.507273,-0.4516537,-1.1019491,-0.74183154,-0.9103702,-0.7418078,-0.99999994,24.12907,20.222094,0.0,2477.2327,28.95465,0
Karnaphuli,Bangladesh,1987,104959280.0,5363083.0,85652030.0,1.6840022,4.7378306,42.69978,21.988592,36.119713,4.3155975,7936688000.0,24298062000.0,15.473442,99.93298,5.6035595,93.60045,0.0,147930.94,288311300.0,24.19071,18.64082,9.874696,46.536076,107.7,806.3247,14.5384445,-0.45670366,-0.8362842,-0.70157313,-0.9211867,-0.89879036,0.79069775,24.303488,20.443024,0.0,3378.465,28.989534,0
Karnaphuli,Bangladesh,1988,107216020.0,5753775.0,86996140.0,1.5570848,4.618434,42.72956,21.40979,36.28558,4.35923,8324325400.0,26578977000.0,15.735983,107.5116,6.6904335,84.90287,0.0,111079.56,331995140.0,22.706606,22.675571,7.4127655,44.939034,103.8,823.66144,16.047657,-0.4508092,-1.1217253,-0.7065259,-0.94778275,-0.8277331,0.8372092,24.419767,20.652325,0.0,2929.942,29.315117,0
Karnaphuli,Bangladesh,1989,109433810.0,6171735.0,88280250.0,1.4652606,4.5142245,36.457897,20.404072,43.751793,4.278429,8796168000.0,28781707000.0,16.120914,110.57251,6.6729493,84.60993,0.0,103000.0,378796030.0,24.137373,17.885668,6.04548,13.039905,99.9,840.6991,17.118343,-0.4456815,-0.8091601,-0.6741722,-0.96769047,-0.9630816,-0.20930232,23.896511,19.79186,0.0,2306.1511,28.780233,0
Karnaphuli,Bangladesh,1990,111633710.0,6620697.0,89517960.0,1.3922919,4.448241,36.49302,20.41943,43.751778,2.77257,9634284000.0,31598313000.0,16.458675,114.23938,6.6042695,84.96809,0.0,103000.0,373022720.0,18.955036,14.331891,6.1267185,11.433005,96.2,857.5994,16.925278,-0.3446818,-1.1008136,-0.703373,-0.9716977,-0.9582716,0.0,23.815117,20.233719,0.0,3007.1511,28.105814,0
Karnaphuli,Bangladesh,1991,113787120.0,7041281.0,90737256.0,1.3528725,4.1369185,23.29543,12.534247,64.17033,2.1999998,9806406000.0,30957502000.0,16.895947,110.46655,6.5377765,85.06782,0.19211197,107000.0,381720580.0,17.342821,12.644367,6.3573647,10.133011,92.5,874.14233,14.567511,-0.26553977,-0.74845695,-0.70414734,-0.9228878,-0.9090221,0.0,23.884884,20.175581,0.0,2991.093,28.396511,1
Karnaphuli,Bangladesh,1992,115952190.0,7344419.0,92054450.0,1.4412184,3.6124709,24.128397,11.789361,64.082245,2.2340002,9676767000.0,31708873000.0,17.305029,114.34216,7.4098954,85.06547,0.3130474,107000.0,427722750.0,18.268188,11.030889,3.634077,8.949854,88.9,890.7751,14.098282,-0.275752,-0.7160381,-0.69709903,-0.9004208,-0.9247957,-0.7790698,23.803488,20.094185,0.0,1841.1628,28.524418,1
Karnaphuli,Bangladesh,1992,115952190.0,7344419.0,92054450.0,1.4412184,3.6124709,24.128397,11.789361,64.082245,2.2340002,9676767000.0,31708873000.0,17.305029,114.34216,7.4098954,85.06547,0.3130474,107000.0,427722750.0,18.268188,11.030889,3.634077,8.949854,88.9,890.7751,14.098282,-0.275752,-0.7160381,-0.69709903,-0.9004208,-0.9247957,-0.7790698,23.803488,20.094185,0.0,1841.1628,28.524418,1
Karnaphuli,Bangladesh,1993,118132370.0,7659719.0,93364730.0,1.4133445,3.5753412,25.032099,11.115464,63.852436,2.3109999,9061450000.0,33166524000.0,17.946833,117.01001,7.2213173,84.79636,0.3035984,107000.0,471044100.0,15.92995,11.841219,3.0148182,6.604389,85.2,907.5237,13.953878,-0.24697042,-0.74812424,-0.69365644,-0.92408836,-0.9381887,-0.20930232,23.431395,19.79186,0.0,2907.3953,27.96628,0
Karnaphuli,Bangladesh,1994,120343180.0,7989018.0,94676380.0,1.3950974,3.5660455,25.849483,10.508278,63.64224,2.3710003,9024856000.0,33768670000.0,18.402555,121.49463,6.8064284,84.807014,0.31355286,113000.0,547418100.0,16.931208,13.609184,5.31374,8.65699,81.5,924.5078,15.285044,-0.23596239,-0.77778906,-0.71405923,-0.92928123,-0.9361692,-0.20930232,24.001163,20.140697,0.0,2078.965,28.698837,0
Karnaphuli,Bangladesh,1995,122600370.0,8332474.0,96004670.0,1.3932244,3.555142,26.626825,9.985895,63.38728,2.441,10359210000.0,37939708000.0,19.119797,128.8451,7.5602818,84.29416,0.058849335,170500.0,620095500.0,17.30404,10.448815,10.2978115,3.4425316,77.8,941.84814,12.15177,-0.18178517,-0.5763955,-0.6268805,-0.93410504,-0.9437183,-1.0465117,24.163954,20.45465,0.0,2522.8489,28.85,0
Karnaphuli,Bangladesh,1996,124862180.0,8691200.0,97312590.0,1.3531497,3.5238216,27.479557,9.532948,62.987495,2.5100002,10804470000.0,46438480000.0,20.72995,127.58057,7.6067567,84.28077,0.04378891,167200.0,638959600.0,17.030775,10.09194,2.3771286,6.440649,74.2,959.22394,14.845484,-0.058428347,-0.54881525,-0.6878501,-0.9298178,-0.93402374,0.0,23.989534,20.140697,0.0,2495.6162,28.617441,0
Karnaphuli,Bangladesh,1997,127198070.0,9064318.0,98657370.0,1.3724544,3.5343554,27.900537,9.590033,62.509434,2.6980002,11214938000.0,48244326000.0,21.816214,130.6875,7.567466,84.24639,0.00075149536,170700.06,681914400.0,16.862034,8.360058,5.3056,6.0634174,70.5,977.1688,13.1695385,-0.15599728,-0.5079458,-0.57498825,-0.9941666,-0.9555203,-0.20930232,23.396511,19.582558,0.0,2802.8604,28.036047,0
Karnaphuli,Bangladesh,1998,129622330.0,9454003.0,100045100.0,1.3968266,3.567336,28.342617,9.676611,61.98077,2.893,11290223000.0,49984570000.0,22.121412,132.22949,7.7282777,84.22979,0.0036792755,170700.06,701585400.0,15.286836,7.2296724,8.402238,6.714796,66.9,995.79266,17.092094,-0.08556986,-0.3707468,-0.490329,-1.0493431,-0.9358645,-0.1627907,24.117441,20.524418,0.0,2892.779,28.698837,0
Karnaphuli,Bangladesh,1999,132108060.0,9860440.0,101456350.0,1.4007512,3.5683944,28.71016,9.843198,61.446644,3.0869997,11617100000.0,51270648000.0,22.72137,134.80627,7.5657573,84.22432,0.03619957,192200.0,737413100.0,16.68068,7.655431,6.106695,5.7647057,63.3,1014.88873,16.63116,-0.107387245,-0.52822924,-0.5732952,-1.0040629,-0.9475919,0.0,24.280233,20.46628,0.0,2970.942,29.094187,0
Karnaphuli,Bangladesh,2000,134544300.0,10284947.0,102805304.0,1.320826,3.485769,29.095367,10.046811,60.857822,3.27,12124627000.0,53369766000.0,23.808563,135.94568,10.304185,81.44807,0.070999146,137000.0,740798460.0,16.476202,7.6129165,2.2082558,4.8633575,59.8,1033.6045,17.650915,-0.22792447,-0.72626126,-0.60765225,-0.9412081,-0.99113,0.3604651,23.861628,19.943024,0.0,2793.279,28.663954,0
Karnaphuli,Bangladesh,2001,136805820.0,10695828.0,103841080.0,1.0024736,3.78919,30.87619,11.063643,58.060165,3.61,11796201000.0,53991375000.0,24.174307,148.25537,10.280361,81.37925,0.12999916,200200.0,705480700.0,17.390089,6.0696692,2.0071745,5.7095222,56.6,1050.978,21.103895,-0.4328382,-0.9106293,-0.6967926,-0.9929421,-1.0224832,-0.47674417,24.082558,20.152325,0.0,2282.7327,28.79186,0
Karnaphuli,Bangladesh,2002,138933660.0,11083051.0,104539240.0,0.67008495,4.2456083,32.728035,12.285328,54.986637,3.9659998,11264475000.0,54724067000.0,24.341415,147.97961,10.17526,81.336,0.13999939,200200.0,681816060.0,14.601276,6.8214536,3.3325644,4.109295,53.6,1067.3247,19.706217,-0.43222052,-1.0325904,-0.7267361,-1.0554415,-0.9916012,-0.8255814,24.198837,20.373257,0.0,2896.2559,28.861628,0
Karnaphuli,Bangladesh,2003,140970370.0,11484292.0,105123000.0,0.55685705,4.1375446,34.583973,13.681075,51.73495,4.32,11919122000.0,60158902000.0,24.67919,153.14307,10.212895,80.86825,0.16399956,188700.0,719444000.0,19.188389,5.7881227,5.668709,3.8910313,50.9,1082.9711,19.928576,-0.5518068,-1.1155812,-0.8389386,-1.0447491,-1.1519439,-0.95348835,24.163954,20.245348,0.0,2655.6628,28.95465,0
Karnaphuli,Bangladesh,2004,142902850.0,11900642.0,105585200.0,0.43871546,4.0196786,35.965504,14.07699,49.957508,4.314,12544434000.0,65108510000.0,24.991835,154.24292,10.583113,78.68998,0.1989994,251000.0,770641900.0,15.609631,6.1842995,7.587536,3.107151,48.4,1097.8171,17.792065,-0.6721458,-1.3604764,-0.93288255,-1.1759123,-1.1224821,-0.99999994,24.07093,20.047674,0.0,2423.3486,28.838371,0
Karnaphuli,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.919928,78.57378,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.7790698,24.605814,20.79186,0.0,1921.0349,29.594185,0
Karnaphuli,Bangladesh,2006,146405970.0,12777296.0,106119440.0,0.18912616,3.7678032,37.404644,14.519643,48.075714,3.591,12947653000.0,71795740000.0,26.144146,168.3247,10.550276,78.6809,1.0,214000.0,829683700.0,16.699625,5.9282885,6.7652607,2.5968304,43.9,1124.729,16.11035,-0.45123652,-1.5070974,-0.8386991,-1.0055425,-0.90756404,-1.3604652,24.756977,20.745348,0.0,2172.8022,29.780233,0
Karnaphuli,Bangladesh,2007,147989280.0,13239874.0,106201544.0,0.07734048,3.6585584,36.846188,15.220664,47.933147,4.017,14176076000.0,79611690000.0,26.178497,174.01147,10.853198,78.55075,1.7999992,221000.0,953464800.0,22.46213,6.519945,9.106985,2.4730759,41.9,1136.8923,15.8299465,-0.5734999,-1.5430716,-0.70753276,-0.95316786,-0.82715595,-1.2906977,24.059303,20.233719,0.0,3634.5813,28.698837,0
Karnaphuli,Bangladesh,2008,149474270.0,13719871.0,106174560.0,-0.025414348,3.5543017,36.25928,15.979941,47.760777,4.492,16124166000.0,91637020000.0,26.20227,180.39648,2.1466403,87.817116,2.5,221000.0,1030019100.0,18.322985,4.8190804,8.901945,2.9365444,40.1,1148.3004,15.494329,-0.442117,-1.5083313,-0.7383964,-0.9145178,-0.7523736,-0.7906977,24.198837,20.373257,0.0,2209.7092,28.884884,0
Karnaphuli,Bangladesh,2009,150873710.0,14215877.0,106050640.0,-0.11677879,3.4577184,35.678974,16.778482,47.54254,5.0,17527996000.0,102000030000.0,26.206057,187.6593,2.1466403,87.817116,3.1000004,220953.0,1258790900.0,18.678057,3.6948872,5.4234715,1.1872139,38.4,1159.0515,14.740473,-0.28904307,-1.5467714,-0.8027564,-0.86634284,-0.78457147,-1.2906977,24.768604,20.745348,0.0,2109.0698,29.73372,0
Karnaphuli,Bangladesh,2010,152201980.0,14730537.0,105838216.0,-0.20050895,3.3795264,35.066395,17.627232,47.306377,3.379,19598205000.0,115000020000.0,26.246656,195.59009,2.1466403,87.817116,3.7000008,220953.0,1624625200.0,17.424047,4.029749,8.126677,1.8901176,36.9,1169.2554,14.454454,-0.26809072,-1.4257895,-0.7536896,-0.85759306,-0.8010133,-0.99999994,24.838371,20.989534,0.0,2323.7673,29.501163,0
Karnaphuli,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.99999994,24.105814,20.036047,0.0,3728.779,28.838371,0
Karnaphuli,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-0.90697676,24.18721,20.315117,0.0,2560.3953,28.873257,0
Karnaphuli,Bangladesh,2013,156532140.0,16389029.0,105249080.0,-0.19879973,3.313627,34.111927,20.788893,45.099182,4.426,23239754000.0,149999980000.0,28.38962,218.93506,2.1466403,87.817116,6.629999,220950.0,2047989800.0,16.865778,3.9502048,7.530407,1.7747822,32.7,1202.521,17.964054,-0.40548742,-1.6278589,-0.7977811,-0.9239369,-0.8715799,-0.99999994,24.198837,20.163952,0.0,2342.6396,28.95465,0
Karnaphuli,Bangladesh,2014,157964930.0,16982364.0,104991390.0,-0.24513936,3.243204,35.052006,20.564333,44.383663,4.416,26540896000.0,173000030000.0,28.577875,224.10718,2.1466403,87.817116,11.9,220950.0,2355992600.0,16.691784,3.3343039,6.991638,1.1099625,31.4,1213.528,19.628962,-0.4740445,-0.8955632,-0.7750712,-0.9551605,-0.7823568,-1.2093023,24.62907,20.536047,0.0,2034.7327,29.675581,0
Karnaphuli,Bangladesh,2015,159383180.0,17597176.0,104702000.0,-0.27601457,3.1727085,35.981895,20.480188,43.537918,4.396,28848517000.0,194999940000.0,28.88669,237.71313,2.1466403,87.817116,12.9,220950.0,2815281200.0,16.561579,2.7059927,6.1942806,1.0109348,30.0,1224.4233,20.40021,-0.5122016,-1.2097738,-0.7520096,-0.9202404,-0.76960534,-0.046511628,24.29186,20.547674,0.0,3037.4883,28.977907,0
Karnaphuli,Bangladesh,2016,160811940.0,18234248.0,104394280.0,-0.2943297,3.1262443,36.87573,20.459526,42.66475,4.35,35711930000.0,265000000000.0,30.239763,255.92358,2.1466403,87.817116,18.1,220950.0,3239753700.0,16.900492,4.4716873,5.513526,1.4789886,28.6,1235.3993,21.671915,-0.58425623,-1.259733,-0.70584756,-0.811328,-0.6695005,0.0,24.652325,20.943024,0.0,2259.779,29.280231,0
Karnaphuli,Bangladesh,2017,162186140.0,18894384.0,104029440.0,-0.35009867,3.0359194,38.98337,20.419321,40.597305,4.372,38059725000.0,294000000000.0,30.946873,260.88025,2.1466403,87.817116,21.5,221000.0,3266033700.0,17.580074,4.604414,5.702071,1.4142151,27.4,1245.9564,23.88997,-0.61543864,-1.2536272,-0.75201315,-0.82475746,-0.6796603,0.2093023,24.384884,20.68721,0.0,3115.442,29.07093,1
Karnaphuli,Bangladesh,2018,163523100.0,19578420.0,103621320.0,-0.39308167,2.9565024,40.038376,20.409496,39.552128,4.407,40106320000.0,320999980000.0,31.822575,257.8739,2.1466403,87.817116,25.6,227050.0,3649624000.0,17.33557,4.656206,5.543621,1.3706417,26.3,1256.2273,24.574118,-0.74203306,-0.98556906,-0.7622837,-0.8491868,-0.6492167,0.2093023,24.18721,20.163952,0.0,2070.3372,28.966282,0
Karnaphuli,Bangladesh,2019,164913060.0,20283552.0,103227330.0,-0.38094854,2.934632,41.09808,20.437128,38.464794,4.441,42061124000.0,351000000000.0,32.213734,273.33997,2.1466403,87.817116,30.4,227000.0,4348502000.0,17.417322,3.614935,5.591996,0.9027653,25.4,1266.9053,30.297495,-0.7418626,-0.92862874,-0.7535396,-0.9372222,-0.643475,-1.2674419,24.826744,20.745348,0.0,2216.2441,29.803488,0
Karnaphuli,Bangladesh,2020,166298020.0,21005860.0,102810424.0,-0.4046837,2.8791974,41.488575,20.539854,37.97157,5.436,44876360000.0,374000000000.0,31.307941,272.07654,2.1466403,87.817116,36.1,227000.0,4651184000.0,17.646389,5.3937335,5.6910753,1.0216846,24.9,1277.5449,34.462044,-0.769459,-0.9158169,-0.7794913,-0.9062135,-0.5655312,-0.9883721,24.35,20.477907,0.0,2461.6394,29.024418,0
Karnaphuli,Bangladesh,2021,167658850.0,21741090.0,102362440.0,-0.4366958,2.8092601,42.08647,20.607412,37.306118,5.327,48424292000.0,416000020000.0,31.018738,292.48718,2.1466403,87.817116,38.9,274155.62,4849929000.0,16.676573,7.8884206,5.5456533,0.7258282,24.5,1287.9991,39.590065,-0.77450234,-1.0368828,-0.65335155,-0.8463533,-0.625694,-0.3255814,24.96628,20.722094,0.0,2482.0232,29.780233,0
Karnaphuli,Bangladesh,2022,169384900.0,22478116.0,102120460.0,-0.23667121,2.9694493,43.792233,20.545603,35.662163,4.593,51615736000.0,460000000000.0,32.047276,297.11835,2.5422902,87.824425,41.6,293404.3,4473792500.0,16.734814,5.3385916,7.6969547,0.76992226,24.400002,1301.2592,44.30703,-0.7533016,-1.046462,-0.7633553,-0.9276589,-0.6016901,-0.99999994,24.698837,20.62907,0.0,1762.0349,29.663954,0
Karnaphuli,Bangladesh,2023,171466990.0,23209616.0,102069150.0,-0.050253272,3.1224015,43.849567,20.876362,35.27407,4.454,48131826000.0,437000000000.0,30.9512,453.9218,2.8522,88.884705,44.5,363893.12,4207972400.0,16.400354,12.367206,9.883503,2.998129,24.400002,347.1792,33.961082,-0.75388634,-0.9086567,-0.6973341,-0.914153,-0.50265723,-1.8372093,25.210464,21.036047,0.0,2129.0,30.024418,0
Karnaphuli,India,1983,737372740.0,10082683.0,561295500.0,2.0363798,3.3170092,42.697094,23.086056,35.68588,4.8883834,71167720000.0,218000000000.0,21.039572,305.61877,2.332263,94.3637,0.0,1010806.7,6830768000.0,11.658849,23.916115,11.868081,31.879568,99.9,248.00725,20.743029,-0.8453666,-1.3222708,-0.591305,-0.6963834,-0.7257445,0.07762714,14.5020895,9.126423,100.074776,1279.1158,19.806,0
Karnaphuli,India,1984,754875460.0,10380146.0,572852350.0,2.0380542,3.3211036,42.454853,22.825426,35.590485,5.840015,66576196000.0,211999980000.0,23.291418,310.9151,2.1689382,94.497246,0.0,985488.4,6956682000.0,10.179991,23.267809,8.318907,38.436024,97.6,253.89412,11.38129,-0.9534287,-1.2923976,-0.51606864,-0.7917317,-0.7041399,1.1142857,22.307142,17.678572,0.0,2841.0571,27.564285,0
Karnaphuli,India,1985,772647800.0,10685530.0,584523600.0,2.0169027,3.2969139,35.651196,22.826023,42.558388,5.7780843,69098100000.0,233000010000.0,26.446077,319.67145,2.0132885,94.62452,0.0,1260000.0,7567024000.0,8.414073,25.345974,5.556424,37.2806,95.3,259.87164,11.563911,-0.93058056,-1.2550361,-0.5417769,-0.78479946,-0.70513475,0.48571432,22.307142,17.992857,0.0,2890.3142,27.535715,0
Karnaphuli,India,1986,790690000.0,11000338.0,596298800.0,1.9944963,3.2769434,35.635574,23.238491,42.61124,5.7834473,71312440000.0,249000030000.0,26.065683,323.4184,2.2116776,94.09683,0.0,1259146.2,9539363000.0,7.0413733,24.410847,8.729721,37.05562,93.1,265.93994,4.876459,-1.0286658,-1.2575694,-0.5420463,-0.78408927,-0.70581925,-0.99999994,22.678572,18.078571,0.0,2554.2,28.078571,0
Karnaphuli,India,1987,808931260.0,11324421.0,608130240.0,1.9647142,3.2442143,35.52798,23.715067,42.47654,5.990299,78052330000.0,279000000000.0,25.827131,328.18762,2.4095416,93.57054,0.0,1257697.2,10877406000.0,8.439772,19.721195,8.801126,26.744127,90.8,272.0752,19.51133,-0.81259656,-1.2728629,-0.5717669,-0.77504945,-0.71624273,0.34285712,22.85,18.335714,0.0,3524.3142,28.107143,0
Karnaphuli,India,1988,827343000.0,11658518.0,619986050.0,1.9307818,3.2127407,41.235573,23.854929,33.916256,6.0477834,85328320000.0,297000040000.0,26.282635,338.34784,2.606882,93.04564,0.0,1256327.2,11346419000.0,8.054088,16.669598,9.3834715,24.281889,88.5,278.2678,20.663755,-0.82364714,-1.2803541,-0.58612776,-0.76524734,-0.7118206,0.82857144,23.05,18.45,0.0,3107.8286,28.25,0
Karnaphuli,India,1989,846039550.0,12001511.0,631949250.0,1.9112129,3.1956081,35.55529,23.80269,42.760815,6.0798135,82416940000.0,295999960000.0,26.861036,346.46613,2.803701,92.52213,0.0,1260000.0,10589797000.0,3.509151,16.394129,7.07428,23.330757,86.4,284.55615,19.319214,-0.8098398,-1.291271,-0.6124251,-0.8365362,-0.71101606,-0.51428574,22.221428,17.507143,0.0,2425.4854,27.62143,0
Karnaphuli,India,1990,864972200.0,12355090.0,643997760.0,1.8886209,3.1649194,41.03586,24.289608,38.227024,5.359894,88541710000.0,320999980000.0,27.336197,323.90442,3.0,92.0,0.0,1260000.0,10537036000.0,3.2403803,15.578307,8.971232,24.75386,84.3,290.92395,11.292177,-0.9836107,-1.3683119,-0.5864258,-0.81529534,-0.6932195,0.0,22.221428,18.25,0.0,3151.5144,27.107143,0
Karnaphuli,India,1991,883927600.0,12708725.0,656068740.0,1.8570315,3.067929,21.974897,14.666147,63.358955,7.722,74718446000.0,270000000000.0,25.140505,331.50092,2.8373513,91.93801,-0.08925438,1270000.0,8622474000.0,2.6997108,16.797203,13.870246,23.053822,82.4,297.2994,11.990574,-0.8316543,-1.0879891,-0.6526667,-0.7707375,-0.688171,0.0,22.307142,18.25,0.0,3116.1428,27.278572,1
Karnaphuli,India,1992,902957060.0,13051762.0,668332740.0,1.8520536,2.92594,22.109402,14.749865,63.14073,7.733,77519090000.0,288000000000.0,27.440205,336.46588,2.681581,91.87864,0.00011062622,1270000.0,8083230700.0,3.7775774,16.17992,11.787817,20.999226,80.6,303.69977,13.869299,-0.82802063,-1.073211,-0.64917606,-0.77840126,-0.69580907,-0.82857144,22.164286,18.02143,0.0,1963.2859,27.307142,1
Karnaphuli,India,1992,902957060.0,13051762.0,668332740.0,1.8520536,2.92594,22.109402,14.749865,63.14073,7.733,77519090000.0,288000000000.0,27.440205,336.46588,2.681581,91.87864,0.00011062622,1270000.0,8083230700.0,3.7775774,16.17992,11.787817,20.999226,80.6,303.69977,13.869299,-0.82802063,-1.073211,-0.64917606,-0.77840126,-0.69580907,-0.82857144,22.164286,18.02143,0.0,1963.2859,27.307142,1
Karnaphuli,India,1993,922118400.0,13403076.0,680606340.0,1.8197995,2.8933485,22.25348,14.855335,62.891182,7.75,75562205000.0,279000000000.0,22.71641,339.27014,2.5322628,91.82173,0.00021743774,1270000.0,8253542400.0,3.0933704,16.793863,6.326891,19.773138,78.9,310.14444,14.315084,-0.7557838,-1.1250237,-0.6568485,-0.6622701,-0.6786229,-0.51428574,21.907143,17.65,0.0,3020.257,27.05,0
Karnaphuli,India,1994,941163800.0,13764351.0,692705900.0,1.7621479,2.8353832,22.424759,14.957837,62.617405,7.645,86793085000.0,327000000000.0,26.310167,348.01508,2.3890033,91.76713,0.0010700226,1270000.0,8880551000.0,5.933435,15.527756,10.247935,21.452448,77.3,316.55017,14.025869,-0.77331364,-1.1241416,-0.6568084,-0.7587763,-0.681012,-0.51428574,22.392857,17.935715,0.0,2161.3428,27.62143,0
Karnaphuli,India,1995,960301060.0,14135363.0,704793700.0,1.7299614,2.7977872,22.65003,15.098791,62.25118,7.608,88116120000.0,360000000000.0,29.152338,361.82745,2.251441,91.7147,0.02619934,2149500.0,9754464000.0,4.2443023,18.679096,10.224886,17.362188,75.6,322.9868,15.379847,-0.8704542,-1.1742039,-0.6833539,-0.7865366,-0.667296,-1.3428571,22.707144,18.392857,0.0,2602.0857,27.964285,0
Karnaphuli,India,1996,979678460.0,14516908.0,716958100.0,1.7112181,2.7839265,22.832905,15.265672,61.901424,7.558,99007280000.0,393000000000.0,22.759253,367.8672,2.1192427,91.664314,0.046300888,2223000.0,9904673000.0,4.6289754,18.540455,8.977152,15.780376,73.8,329.50415,16.954996,0.4765637,-0.9725841,-0.11160669,-0.55335,0.31345624,0.0,22.335714,18.05,0.0,2623.4,27.392857,0
Karnaphuli,India,1997,999133760.0,14907660.0,729087900.0,1.6776904,2.7501602,23.083422,15.47985,61.43673,7.61,101000000000.0,416000020000.0,25.692734,376.32495,1.9921007,91.61585,0.07080078,2233000.0,11464883000.0,5.2459087,17.763256,7.1642523,16.023832,72.0,336.04773,17.933376,-0.6327474,-1.1100438,-0.59452635,-0.61600685,-0.6364837,-0.17142858,21.935715,17.421429,0.0,2929.9714,27.107143,0
Karnaphuli,India,1998,1018665100.0,15309490.0,741180740.0,1.6450186,2.7172756,23.34565,15.724995,60.929356,7.639,102000000000.0,421000000000.0,24.97537,378.4159,1.8697305,91.569214,0.13899994,2265000.0,11920611000.0,7.981367,17.175373,13.230839,16.699059,70.2,342.61688,19.337168,0.39124262,-1.2008213,-0.1144574,-0.44326603,0.33501422,-0.17142858,22.65,18.392857,0.0,3000.9714,27.707144,0
Karnaphuli,India,1999,1038225800.0,15722150.0,753201660.0,1.6088567,2.680926,23.669079,16.059498,60.271423,7.617,105000000000.0,459000020000.0,30.958088,393.0691,1.7518687,91.52429,0.27300072,2263000.0,13895562000.0,6.625126,14.493774,4.669821,15.068069,68.2,349.19592,21.321064,0.40293515,-1.2544321,-0.1342757,-0.3452085,0.29382563,-0.34285715,22.87857,18.364286,0.0,3030.8857,28.221428,0
Karnaphuli,India,2000,1057922750.0,16146527.0,765227260.0,1.583981,2.65589,24.035353,16.319918,59.64473,7.624,101000000000.0,468000000000.0,25.677317,394.984,1.6382699,91.480995,0.5279999,2372000.0,14287514000.0,4.3126945,12.7907295,4.0094357,13.271533,66.3,355.82077,21.881084,0.35206342,-1.0012076,-0.18735152,-0.15950409,0.34807956,0.2857143,22.25,17.792856,0.0,2990.6,27.592857,0
Karnaphuli,India,2001,1077898600.0,16496409.0,776970900.0,1.5229988,2.7737355,24.372667,16.779362,58.84797,7.653,105000000000.0,485000000000.0,29.907888,393.44714,1.710741,91.350365,0.65999985,2352700.0,14600643000.0,5.2606444,13.283854,3.779293,12.714581,64.3,362.53943,21.603502,0.4158101,-1.2929054,-0.15733463,-0.36624932,0.16447169,-0.71428573,22.564285,18.078571,0.0,2376.057,27.821428,0
